CPI,TB3MS,M1,M2,AUD_USD,CAD_USD,NZD_USD,ZAR_USD,WTI_price
0.00438404910853496,0.05969376380848379,0.002553936464471107,0.0033050755764838513,-0.00101130528440585,-0.00039037321423751603,-0.012162224534860822,0.007626857174116153,-0.04946987028131389
0.0034934533345598595,0.05789397841890276,0.003618094399177707,0.004044603469960606,0.027443743421831035,-0.007724106700412903,0.07246780971098349,-0.014557931756108755,-0.03916163070370571
0.002612104227925016,-0.04310324041750624,0.011437815875424917,0.005450381303446328,-0.02175647338453457,-0.004349812495839989,0.010661623809631315,0.0014182058124143637,0.016755913728438987
0.0034722257107491217,-0.07448450180988031,-0.0039750946738355,0.0014555268203277905,-0.03612878655356294,0.005289424680747834,-0.03360837105147757,-0.03768326816760281,-0.05219474472300645
0.0017316021642779234,0.013961832381768513,-0.0039909591352103035,0.002657079132213802,0.035278090371587745,-0.007003174102690191,0.04344078259227946,-0.010878670374412147,-0.08696315051811032
0.003454234868087269,0.006908490343811469,0.007966053809045803,0.007402480134709677,0.0006515719403021869,-0.016973881312798977,0.017700745417192854,0.011720912600810096,-0.008718451039881003
0.0017226533114467202,-0.02615667864872817,0.0019816374804948467,0.008045095684831693,0.00413571231651888,-0.013529159189766493,0.008586436520013563,0.03843631062642816,-0.019452425926815398
0.002578428587944437,0.0070422826254130655,0.005396525107175698,0.007047294445668761,0.026136028243477716,-0.015072249296329832,-0.002208244569954443,0.0384904642599454,-0.036367644170875124
0.005990604137156907,0.03617965657750233,0.008235878960133114,0.006894914756100157,0.020325417614421915,-0.01123200488787493,-0.0014610412774299641,0.003941874635084219,0.097552333210015
0.0025564564413009805,0.057534353694000284,0.004675940458921168,0.005242700513823806,0.038590479273529155,0.0016292890391781945,0.04068029981680782,0.03129700672191482,-0.02494460402399623
0.004246290881451564,0.03144913268250327,0.008516180501784376,0.004228912925388073,0.038146134811872345,-0.016020129158932278,0.015946087800335462,0.02738785646813635,-0.052442059591423895
0.004228336109521003,0.04094582586212603,0.003975128655627991,0.0029903515555300686,-0.0094958001972473,-0.008334214065537526,-0.046253803475216515,0.054254684607524806,-0.06433688790773218
0.004210532536343514,0.04786990784851408,0.0024285817522224917,0.0016273396593753375,0.007058272399966814,0.013262433583176636,-0.03065578515415035,0.02251717521741259,0.0012894908298717311
0.004192878260036004,0.02517615489247449,0.0005105296856262598,0.0016585155014272601,-0.017667459436581545,0.002456938297787953,-0.052814039924879264,0.0020407826144778207,-0.06522604264969933
0.0033416906619025966,0.015079106827120103,-0.0005105296856262598,0.0028367855300883704,0.022507025820221516,-0.017393601981332385,0.010243692523897285,0.003607127254442899,-0.05441115936480978
0.0033305609471652176,0.05428202097038204,0.0020405567595753737,0.005012204589481151,0.04953308561342418,0.010787591128997492,0.030966054150463607,-0.029625700891128925,0.026515347727863237
0.0033195051228522843,0.03917114808673006,0.0022906602024290734,0.002680787075624025,0.007713326412766314,-0.01850477922416685,-0.006986554723446892,-0.01956997828791529,0.14705341795649662
0.004133945531727967,0.02448102675374253,-0.0012719411534209968,0.0011705882705950188,0.01535299952319713,-0.004110949411858189,-0.019185291465796284,0.015384996243530291,0.09542117375526837
0.003294895896853056,0.03095485246798768,-0.0024211544162451304,0.00016711509255351586,-0.01636506690328382,-0.0018820055629739374,-0.01262587960751721,0.02967312203914163,-0.004449395549541713
0.004922077205428366,0.03343250851511259,-0.001021189774728093,0.002503380869780969,-0.047220045033859404,0.005262315924058514,-0.0013242165966240727,0.03315909310974807,0.08235544158373909
0.007337986452912837,-0.019462549074912072,-0.004864943662477472,0.002098007663006385,-0.016527958052089065,-0.0055482873456872694,-0.006191465662883144,0.003879451488946639,0.07846192960170839
0.0048622462080345485,-0.025762548930023943,-0.005404722974978071,0.0018612076630475372,-0.03793433952857861,0.0031526317809862925,-0.007380299957334302,0.0465475742719742,-0.04613588258455881
